Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
30053090,0,0,0,0,0,0.00,0.50,0.00,0.01,7.81,57.31,0.9,0,,,,,,,,,,,
30053091,0,0,0,0,0,0.00,0.50,0.00,0.01,7.41,59.64,0.9,0,,,,,,,,,,,
30053092,0,0,0,0,0,0.00,0.50,0.00,0.01,7.04,62.23,0.9,0.01,,,,,,,,,,,
30053093,0,0,0,0,0,0.00,0.50,0.00,0.01,6.67,65.11,0.9,0,,,,,,,,,,,
30053094,0,0,0,0,0,0.00,0.50,0.00,0.01,6.33,68.30,0.9,0,,,,,,,,,,,
30053095,0,0,0,0,0,0.00,0.50,0.00,0.01,6.01,71.86,0.9,0.01,,,,,,,,,,,
30053096,0,0,0,0,0,0.00,0.50,0.00,0.01,5.71,75.80,0.9,0.01,,,,,,,,,,,
30053097,0,0,0,0,0,0.00,0.50,0.00,0.01,5.44,80.15,0.9,0,,,,,,,,,,,
30053098,0,0,0,0,0,0.00,0.50,0.00,0.01,10.14,44.72,0.9,0.01,,,,,,,,,,,
30053099,0,0,0,0,0,0.00,0.50,0.00,0.01,9.69,45.95,0.9,0.01,,,,,,,,,,,
30053100,0,0,0,0,0,0.00,0.50,0.00,0.01,9.24,47.30,0.9,0,,,,,,,,,,,
30053101,0,0,0,0,0,0.00,0.50,0.00,0.01,8.80,48.78,0.9,0.01,,,,,,,,,,,
30053102,0,0,0,0,0,0.00,0.50,0.00,0.01,8.36,50.42,0.9,0.01,,,,,,,,,,,
30053103,0,0,0,0,0,0.00,0.50,0.00,0.01,7.93,52.24,0.9,0.01,,,,,,,,,,,
30053104,0,0,0,0,0,0.00,0.50,0.00,0.01,7.52,54.27,0.9,0,,,,,,,,,,,
30053105,0,0,0,0,0,0.00,0.50,0.00,0.01,7.11,56.53,0.9,0,,,,,,,,,,,
30053106,0,0,0,0,0,0.00,0.50,0.00,0.01,6.71,59.06,0.9,0.01,,,,,,,,,,,
30053107,0,0,0,0,0,0.00,0.50,0.00,0.01,6.33,61.90,0.9,0.01,,,,,,,,,,,
30053108,0,0,0,0,0,0.00,0.50,0.00,0.01,5.97,65.10,0.9,0.01,,,,,,,,,,,
30053109,0,0,0,0,0,0.00,0.50,0.00,0.01,5.62,68.70,0.9,0.01,,,,,,,,,,,
30053110,0,0,0,0,0,0.00,0.50,0.00,0.01,5.30,72.75,0.9,0.01,,,,,,,,,,,
30053111,0,0,0,0,0,0.00,0.50,0.00,0.01,5.02,77.29,0.9,0.01,,,,,,,,,,,
30053112,0,0,0,0,0,0.00,0.50,0.00,0.01,4.76,82.34,0.9,0,,,,,,,,,,,
30053113,0,0,0,0,0,0.00,0.50,0.00,0.01,9.94,42.10,0.9,0,,,,,,,,,,,
30053114,0,0,0,0,0,0.00,0.50,0.00,0.01,9.48,43.23,0.9,0.01,,,,,,,,,,,
30053115,0,0,0,0,0,0.00,0.50,0.00,0.01,9.02,44.47,0.9,0,,,,,,,,,,,
30053116,0,0,0,0,0,0.00,0.50,0.00,0.01,8.57,45.85,0.9,0,,,,,,,,,,,
30053117,0,0,0,0,0,0.00,0.50,0.00,0.01,8.12,47.37,0.9,0,,,,,,,,,,,
30053118,0,0,0,0,0,0.00,0.50,0.00,0.01,7.68,49.08,0.9,0,,,,,,,,,,,
30053119,0,0,0,0,0,0.00,0.50,0.00,0.01,7.25,50.99,0.9,0.01,,,,,,,,,,,
30053120,0,0,0,0,0,0.00,0.50,0.00,0.01,6.82,53.14,0.9,0,,,,,,,,,,,
30053121,0,0,0,0,0,0.00,0.50,0.00,0.01,6.41,55.58,0.9,0.01,,,,,,,,,,,
30053122,0,0,0,0,0,0.00,0.50,0.00,0.01,6.01,58.34,0.9,0,,,,,,,,,,,
30053123,0,0,0,0,0,0.00,0.50,0.00,0.01,5.62,61.49,0.9,0.01,,,,,,,,,,,
30053124,0,0,0,0,0,0.00,0.50,0.00,0.01,5.26,65.09,0.9,0.01,,,,,,,,,,,
30053125,0,0,0,0,0,0.00,0.50,0.00,0.01,4.92,69.21,0.9,0.01,,,,,,,,,,,
30053126,0,0,0,0,0,0.00,0.50,0.00,0.01,4.60,73.91,0.9,0,,,,,,,,,,,
30053127,0,0,0,0,0,0.00,0.50,0.00,0.01,4.33,79.25,0.9,0.01,,,,,,,,,,,
30053128,0,0,0,0,0,0.00,0.50,0.00,0.01,9.30,40.39,0.9,0.01,,,,,,,,,,,
30053129,0,0,0,0,0,0.00,0.50,0.00,0.01,8.83,41.51,0.9,0,,,,,,,,,,,
30053130,0,0,0,0,0,0.00,0.50,0.00,0.01,8.37,42.76,0.9,0.01,,,,,,,,,,,
30053131,0,0,0,0,0,0.00,0.50,0.00,0.01,7.91,44.15,0.9,0,,,,,,,,,,,
30053132,0,0,0,0,0,0.00,0.50,0.00,0.01,7.45,45.71,0.9,0.01,,,,,,,,,,,
30053133,0,0,0,0,0,0.00,0.50,0.00,0.01,7.00,47.48,0.9,0.01,,,,,,,,,,,
30053134,0,0,0,0,0,0.00,0.50,0.00,0.01,6.56,49.48,0.9,0,,,,,,,,,,,
30053135,0,0,0,0,0,0.00,0.50,0.00,0.01,6.13,51.77,0.9,0.01,,,,,,,,,,,
30053136,0,0,0,0,0,0.00,0.50,0.00,0.01,5.71,54.39,0.9,0,,,,,,,,,,,
30053137,0,0,0,0,0,0.00,0.50,0.00,0.01,5.31,57.43,0.9,0,,,,,,,,,,,
30053138,0,0,0,0,0,0.00,0.50,0.00,0.01,4.92,60.96,0.9,0,,,,,,,,,,,
30053139,0,0,0,0,0,0.00,0.50,0.00,0.01,4.55,65.08,0.9,0.01,,,,,,,,,,,
30053140,0,0,0,0,0,0.00,0.50,0.00,0.01,4.21,69.88,0.9,0.01,,,,,,,,,,,
30053141,0,0,0,0,0,0.00,0.50,0.00,0.01,3.91,75.48,0.9,0.01,,,,,,,,,,,
30053142,0,0,0,0,0,0.00,0.50,0.00,0.01,3.65,81.96,0.9,0.01,,,,,,,,,,,
30053143,0,0,0,0,0,0.00,0.50,0.00,0.01,9.14,37.45,0.9,0,,,,,,,,,,,
30053144,0,0,0,0,0,0.00,0.50,0.00,0.01,8.66,38.43,0.9,0,,,,,,,,,,,
30053145,0,0,0,0,0,0.00,0.50,0.00,0.01,8.19,39.53,0.9,0.01,,,,,,,,,,,
30053146,0.004,4,4,4,0,1.03,0.50,-1.10,0.01,7.72,40.76,0.9,0.01,,,,,,,,,,,
30053147,0.004,4,4,4,1,0.98,0.50,-1.20,0.01,7.25,42.15,0.9,0.01,,,,,,,,,,,
30053148,0.005,4,4,4,3,0.93,0.50,-1.30,0.01,6.79,43.72,0.9,0.01,,,,,,,,,,,
30053149,0.005,4,4,4,2,0.87,0.50,-1.40,0.01,6.33,45.53,0.9,0,,,,,,,,,,,
30053150,0.005,4,4,4,0,0.80,0.50,-1.50,0.01,5.89,47.62,0.9,0.01,,,,,,,,,,,
30053151,0.005,4,4,4,0,0.71,0.50,-1.60,0.01,5.45,50.04,0.9,0.01,,,,,,,,,,,
30053152,0.005,4,4,4,0,0.61,0.50,-1.70,0.01,5.02,52.88,0.9,0.02,,,,,,,,,,,
30053153,0.005,4,4,4,0,0.48,0.50,-1.90,0.01,4.61,56.25,0.9,0.01,,,,,,,,,,,
30053154,0,0,0,0,0,0.00,0.50,0.00,0.01,4.21,60.25,0.9,0.01,,,,,,,,,,,
30053155,0,0,0,0,0,0.00,0.50,0.00,0.01,3.84,65.06,0.9,0.02,,,,,,,,,,,
30053156,0,0,0,0,0,0.00,0.50,0.00,0.01,3.51,70.83,0.9,0.01,,,,,,,,,,,
30053157,0,0,0,0,0,0.00,0.50,0.00,0.01,3.21,77.74,0.9,0.01,,,,,,,,,,,
30053158,0,0,0,0,0,0.00,0.50,0.00,0.01,9.00,34.41,0.9,0,,,,,,,,,,,
30053159,0,0,0,0,0,0.00,0.50,0.00,0.01,8.52,35.23,0.9,0,,,,,,,,,,,
30053160,0.004,4,4,4,0,1.18,0.50,-1.10,0.01,8.03,36.16,0.9,0.01,,,,,,,,,,,
30053161,0.005,4,4,4,0,1.15,0.50,-1.10,0.01,7.56,37.20,0.9,0.01,,,,,,,,,,,
30053162,0.005,4,4,4,0,1.11,0.50,-1.20,0.01,7.08,38.39,0.9,0.01,,,,,,,,,,,
30053163,0.006,4,4,4,0,1.07,0.50,-1.30,0.01,6.61,39.75,0.9,0.02,,,,,,,,,,,
30053164,0.006,4,4,4,0,1.02,0.50,-1.40,0.01,6.14,41.31,0.9,0.01,,,,,,,,,,,
30053165,0.007,4,4,4,2,0.96,0.50,-1.50,0.01,5.67,43.13,0.9,0.01,,,,,,,,,,,
30053166,0.007,4,4,4,2,0.89,0.50,-1.70,0.01,5.22,45.27,0.9,0.01,,,,,,,,,,,
30053167,0.008,4,4,4,0,0.80,0.50,-1.80,0.01,4.77,47.82,0.9,0.01,,,,,,,,,,,
30053168,0.008,4,4,4,0,0.69,0.50,-2.00,0.01,4.33,50.89,0.9,0.02,,,,,,,,,,,
30053169,0.008,4,4,4,0,0.55,0.50,-2.20,0.01,3.91,54.64,0.9,0.03,,,,,,,,,,,
30053170,0.006,4,4,4,0,0.37,0.50,-2.50,0.01,3.51,59.26,0.9,0.01,,,,,,,,,,,
30053171,0,0,0,0,0,0.00,0.50,0.00,0.01,3.14,65.03,0.9,0.01,,,,,,,,,,,
30053172,0,0,0,0,0,0.00,0.50,0.00,0.01,2.81,72.25,0.9,0.02,,,,,,,,,,,
30053173,0.004,4,4,4,0,1.31,0.50,-1.00,0.01,8.40,31.94,0.9,0.01,,,,,,,,,,,
30053174,0.005,4,4,4,0,1.29,0.50,-1.10,0.01,7.91,32.68,0.9,0.01,,,,,,,,,,,
30053175,0.005,4,4,4,0,1.27,0.50,-1.20,0.01,7.42,33.51,0.9,0.02,,,,,,,,,,,
30053176,0.006,4,4,4,0,1.24,0.50,-1.20,0.01,6.94,34.46,0.9,0.01,,,,,,,,,,,
30053177,0.007,4,4,4,0,1.21,0.50,-1.30,0.01,6.46,35.56,0.9,0.01,,,,,,,,,,,
30053178,0.008,4,4,4,0,1.17,0.50,-1.40,0.01,5.97,36.83,0.9,0.01,,,,,,,,,,,
30053179,0.009,4,4,4,0,1.13,0.50,-1.60,0.01,5.50,38.33,0.9,0.01,,,,,,,,,,,
30053180,0.01,4,4,4,0,1.08,0.50,-1.70,0.01,5.02,40.10,0.9,0.02,,,,,,,,,,,
30053181,0.011,4,4,4,1,1.01,0.50,-1.90,0.01,4.56,42.25,0.9,0.02,,,,,,,,,,,
30053182,0.012,4,4,4,2,0.92,0.50,-2.10,0.01,4.10,44.87,0.9,0.01,,,,,,,,,,,
30053183,0.013,4,4,4,0,0.81,0.50,-2.40,0.01,3.65,48.16,0.9,0.01,,,,,,,,,,,
30053184,0.013,4,4,4,0,0.66,0.50,-2.70,0.01,3.22,52.34,0.9,0.01,,,,,,,,,,,
30053185,0.011,4,4,4,0,0.45,0.50,-3.10,0.01,2.81,57.78,0.9,0.01,,,,,,,,,,,
30053186,0.004,4,4,4,0,0.14,0.50,-3.60,0.01,2.43,64.99,0.9,0.03,,,,,,,,,,,
30053187,0,0,0,0,0,0.00,0.50,0.00,0.01,2.11,74.63,0.9,0.01,,,,,,,,,,,
30053188,0.005,4,4,4,0,1.42,0.50,-1.00,0.01,8.31,28.56,0.9,0.01,,,,,,,,,,,
30053189,0.005,4,4,4,0,1.40,0.50,-1.10,0.01,7.82,29.10,0.9,0.01,,,,,,,,,,,
30053190,0.006,4,4,4,0,1.39,0.50,-1.20,0.01,7.32,29.70,0.9,0,,,,,,,,,,,
30053191,0.007,4,4,4,0,1.37,0.50,-1.30,0.01,6.83,30.40,0.9,0.01,,,,,,,,,,,
30053192,0.008,4,4,4,0,1.35,0.50,-1.40,0.01,6.34,31.20,0.9,0.01,,,,,,,,,,,
30053193,0.009,4,4,4,0,1.33,0.50,-1.50,0.01,5.85,32.14,0.9,0,,,,,,,,,,,
30053194,0.01,4,4,4,0,1.30,0.50,-1.60,0.01,5.36,33.24,0.9,0.01,,,,,,,,,,,
30053195,0.012,4,4,4,0,1.26,0.50,-1.80,0.01,4.88,34.57,0.9,0.01,,,,,,,,,,,
30053196,0.014,4,4,4,0,1.22,0.50,-2.00,0.01,4.39,36.19,0.9,0.02,,,,,,,,,,,
30053197,0.017,4,4,4,0,1.16,0.50,-2.20,0.01,3.92,38.21,0.9,0.03,,,,,,,,,,,
30053198,0.02,4,4,4,1,1.08,0.50,-2.50,0.01,3.44,40.79,0.9,0.01,,,,,,,,,,,
30053199,0.023,4,4,4,1,0.98,0.50,-2.90,0.01,2.98,44.18,0.9,0.01,,,,,,,,,,,
30053200,0.026,4,4,4,1,0.82,0.50,-3.50,0.01,2.53,48.78,0.9,0.01,,,,,,,,,,,
30053201,0.025,4,4,4,0,0.58,0.50,-4.20,0.01,2.11,55.30,0.9,0.01,,,,,,,,,,,
30053202,0.009,4,4,4,0,0.00,0.50,-5.20,0.01,1.72,64.92,0.9,0.02,,,,,,,,,,,
30053203,0.005,4,4,4,0,1.51,0.50,-1.00,0.01,8.25,25.13,0.9,0.01,,,,,,,,,,,
30053204,0.006,4,4,4,0,1.51,0.50,-1.10,0.01,7.76,25.45,0.9,0.01,,,,,,,,,,,
30053205,0.007,4,4,4,0,1.50,0.50,-1.20,0.01,7.26,25.81,0.9,0.01,,,,,,,,,,,
30053206,0.008,4,4,4,0,1.49,0.50,-1.30,0.01,6.76,26.22,0.9,0.01,,,,,,,,,,,
30053207,0.009,4,4,4,0,1.49,0.50,-1.40,0.01,6.26,26.71,0.9,0.01,,,,,,,,,,,
30053208,0.01,4,4,4,0,1.47,0.50,-1.50,0.01,5.77,27.27,0.9,0.01,,,,,,,,,,,
30053209,0.012,4,4,4,0,1.46,0.50,-1.60,0.01,5.27,27.94,0.9,0,,,,,,,,,,,
30053210,0.014,4,4,4,0,1.45,0.50,-1.80,0.01,4.78,28.75,0.9,0.02,,,,,,,,,,,
30053211,0.017,4,4,4,0,1.43,0.50,-2.00,0.01,4.28,29.75,0.9,0.02,,,,,,,,,,,
30053212,0.021,4,4,4,0,1.40,0.50,-2.30,0.01,3.79,31.01,0.9,0.01,,,,,,,,,,,
30053213,0.027,4,4,4,0,1.37,0.50,-2.60,0.01,3.30,32.64,0.9,0.03,,,,,,,,,,,
30053214,0.035,4,4,4,0,1.32,0.50,-3.10,0.01,2.82,34.84,0.9,0.02,,,,,,,,,,,
30053215,0.046,4,4,4,0,1.25,0.50,-3.70,0.01,2.34,37.95,0.9,0.01,,,,,,,,,,,
30053216,0.061,4,4,4,0,1.12,0.50,-4.70,0.01,1.87,42.64,0.9,0.04,,,,,,,,,,,
30053217,0.075,4,4,4,0,0.88,0.50,-6.30,0.01,1.42,50.39,0.9,0.02,,,,,,,,,,,
30053218,0.006,4,4,4,0,1.61,0.50,-1.10,0.01,7.73,21.75,0.9,0.01,,,,,,,,,,,
30053219,0.007,4,4,4,0,1.61,0.50,-1.20,0.01,7.23,21.86,0.9,0.01,,,,,,,,,,,
30053220,0.008,4,4,4,0,1.61,0.50,-1.30,0.01,6.73,21.99,0.9,0.01,,,,,,,,,,,
30053221,0.01,4,4,4,0,1.61,0.50,-1.40,0.01,6.23,22.13,0.9,0.01,,,,,,,,,,,
30053222,0.011,4,4,4,0,1.61,0.50,-1.50,0.01,5.73,22.30,0.9,0.02,,,,,,,,,,,
30053223,0.014,4,4,4,0,1.62,0.50,-1.70,0.01,5.23,22.51,0.9,0.02,,,,,,,,,,,
30053224,0.016,4,4,4,0,1.62,0.50,-1.80,0.01,4.73,22.75,0.9,0.02,,,,,,,,,,,
30053225,0.02,4,4,4,0,1.62,0.50,-2.00,0.01,4.23,23.06,0.9,0.01,,,,,,,,,,,
30053226,0.026,4,4,4,0,1.62,0.50,-2.30,0.01,3.73,23.44,0.9,0.01,,,,,,,,,,,
30053227,0.034,4,4,4,0,1.63,0.50,-2.70,0.01,3.23,23.95,0.9,0.01,,,,,,,,,,,
30053228,0.046,4,4,4,0,1.64,0.50,-3.20,0.01,2.73,24.64,0.9,0.01,,,,,,,,,,,
30053229,0.066,4,4,4,0,1.65,0.50,-3.90,0.01,2.23,25.64,0.9,0.02,,,,,,,,,,,
30053230,0.103,4,4,4,0,1.68,0.50,-5.00,0.01,1.74,27.21,0.9,0.02,,,,,,,,,,,
30053231,0.184,4,4,4,1,1.74,0.50,-7.00,0.01,1.24,30.04,0.9,0.02,,,,,,,,,,,
30053232,0.409,1,4,4,1,1.88,0.50,-11.50,0.01,0.75,36.57,0.9,0.04,,,,,,,,,,,
30053233,0.007,4,4,4,0,1.70,0.50,-1.10,0.01,7.73,18.04,0.9,0.01,,,,,,,,,,,
30053234,0.008,4,4,4,0,1.71,0.50,-1.20,0.01,7.23,17.90,0.9,0.01,,,,,,,,,,,
30053235,0.009,4,4,4,0,1.72,0.50,-1.30,0.01,6.73,17.73,0.9,0.01,,,,,,,,,,,
30053236,0.01,4,4,4,0,1.73,0.50,-1.40,0.01,6.23,17.53,0.9,0.02,,,,,,,,,,,
30053237,0.012,4,4,4,0,1.74,0.50,-1.50,0.01,5.73,17.30,0.9,0.01,,,,,,,,,,,
30053238,0.015,4,4,4,0,1.75,0.50,-1.70,0.01,5.23,17.03,0.9,0.02,,,,,,,,,,,
30053239,0.018,4,4,4,1,1.77,0.50,-1.80,0.01,4.73,16.69,0.9,0.02,,,,,,,,,,,
30053240,0.022,4,4,4,1,1.79,0.50,-2.00,0.01,4.23,16.28,0.9,0.03,,,,,,,,,,,
30053241,0.029,4,4,4,1,1.82,0.50,-2.30,0.01,3.73,15.76,0.9,0.01,,,,,,,,,,,
30053242,0.038,4,4,4,2,1.86,0.50,-2.70,0.01,3.24,15.08,0.9,0.04,,,,,,,,,,,
30053243,0.053,4,4,4,2,1.90,0.50,-3.20,0.01,2.74,14.16,0.9,0.03,,,,,,,,,,,
30053244,0.078,4,4,4,2,1.97,0.50,-3.80,0.01,2.24,12.82,0.9,0.03,,,,,,,,,,,
30053245,0.12,4,4,4,3,1.99,0.50,-4.90,0.01,1.75,10.72,0.9,0.04,,,,,,,,,,,
30053246,0.202,4,4,4,3,2.00,0.50,-6.80,0.01,1.26,6.97,0.9,0.03,,,,,,,,,,,
30053247,0.383,4,4,4,3,2.03,0.50,-10.60,0.01,0.78,1.46,0.9,0.02,,,,,,,,,,,
30053248,0.007,4,4,4,1,1.79,0.50,-1.10,0.01,7.76,14.35,0.9,0,,,,,,,,,,,
30053249,0.008,4,4,4,2,1.80,0.50,-1.20,0.01,7.27,13.95,0.9,0.02,,,,,,,,,,,
30053250,0.009,4,4,4,2,1.82,0.50,-1.30,0.01,6.77,13.50,0.9,0.01,,,,,,,,,,,
30053251,0.011,4,4,4,2,1.83,0.50,-1.40,0.01,6.27,12.96,0.9,0.02,,,,,,,,,,,
30053252,0.013,4,4,4,2,1.85,0.50,-1.50,0.01,5.78,12.34,0.9,0.01,,,,,,,,,,,
30053253,0.015,4,4,4,3,1.88,0.50,-1.60,0.01,5.28,11.60,0.9,0.01,,,,,,,,,,,
30053254,0.019,4,4,4,3,1.90,0.50,-1.80,0.01,4.79,10.71,0.9,0.02,,,,,,,,,,,
30053255,0.024,4,4,4,3,1.94,0.50,-2.00,0.01,4.30,9.62,0.9,0.01,,,,,,,,,,,
30053256,0.03,4,4,4,3,1.98,0.50,-2.30,0.01,3.81,8.24,0.9,0.03,,,,,,,,,,,
30053257,0.039,4,4,4,4,1.99,0.50,-2.60,0.01,3.32,6.45,0.9,0.02,,,,,,,,,,,
30053258,0.052,4,4,4,4,2.00,0.50,-3.00,0.01,2.84,4.05,0.9,0.02,,,,,,,,,,,
30053259,0.073,4,4,4,4,2.00,0.50,-3.60,0.01,2.36,0.68,0.9,0.02,,,,,,,,,,,
30053260,0.105,4,4,4,4,2.00,0.50,-4.50,0.01,1.89,4.37,0.9,0.01,,,,,,,,,,,
30053261,0.161,4,4,4,4,1.99,0.50,-5.90,0.01,1.46,12.57,0.9,0.03,,,,,,,,,,,
30053262,0.251,4,4,4,4,1.91,0.50,-8.10,0.01,1.07,27.23,0.9,0.03,,,,,,,,,,,
30053263,0.008,4,4,4,4,1.88,0.50,-1.20,0.01,7.34,10.07,0.9,0.01,,,,,,,,,,,
30053264,0.01,4,4,4,4,1.90,0.50,-1.30,0.01,6.85,9.34,0.9,0.02,,,,,,,,,,,
30053265,0.011,4,4,4,4,1.92,0.50,-1.40,0.01,6.36,8.49,0.9,0.01,,,,,,,,,,,
30053266,0.013,4,4,4,4,1.95,0.50,-1.50,0.01,5.87,7.50,0.9,0.01,,,,,,,,,,,
30053267,0.016,4,4,4,4,1.98,0.50,-1.60,0.01,5.38,6.33,0.9,0.03,,,,,,,,,,,
30053268,0.019,4,4,4,4,2.00,0.50,-1.80,0.01,4.90,4.93,0.9,0.02,,,,,,,,,,,
30053269,0.023,4,4,4,4,2.00,0.50,-2.00,0.01,4.42,3.23,0.9,0.02,,,,,,,,,,,
30053270,0.029,4,4,4,4,2.00,0.50,-2.20,0.01,3.94,1.11,0.9,0.01,,,,,,,,,,,
30053271,0.036,4,4,4,4,2.00,0.50,-2.50,0.01,3.47,1.59,0.9,0.03,,,,,,,,,,,
30053272,0.047,4,4,4,4,2.00,0.50,-2.90,0.01,3.01,5.12,0.9,0.04,,,,,,,,,,,
30053273,0.062,4,4,4,4,1.98,0.50,-3.40,0.01,2.57,9.89,0.9,0.03,,,,,,,,,,,
30053274,0.081,4,4,4,4,1.90,0.50,-4.00,0.01,2.15,16.57,0.9,0.02,,,,,,,,,,,
30053275,0.101,4,4,4,4,1.70,0.50,-4.90,0.01,1.78,26.27,0.9,0.02,,,,,,,,,,,
30053276,0.104,4,4,4,4,1.28,0.50,-6.00,0.01,1.48,40.48,0.9,0.05,,,,,,,,,,,
30053277,0.041,4,4,4,4,0.44,0.50,-7.00,0.01,1.31,59.96,0.9,0.03,,,,,,,,,,,
30053278,0.008,4,4,4,4,1.95,0.50,-1.20,0.01,7.44,6.28,0.9,0.01,,,,,,,,,,,
30053279,0.01,4,4,4,4,1.98,0.50,-1.20,0.01,6.96,5.29,0.9,0.01,,,,,,,,,,,
30053280,0.011,4,4,4,4,2.00,0.50,-1.30,0.01,6.48,4.15,0.9,0.02,,,,,,,,,,,
30053281,0.013,4,4,4,4,2.00,0.50,-1.40,0.01,6.00,2.83,0.9,0.01,,,,,,,,,,,
30053282,0.015,4,4,4,4,2.00,0.50,-1.60,0.01,5.52,1.29,0.9,0.01,,,,,,,,,,,
30053283,0.018,4,4,4,4,2.00,0.50,-1.70,0.01,5.05,0.55,0.9,0.01,,,,,,,,,,,
30053284,0.021,4,4,4,4,2.00,0.50,-1.90,0.01,4.59,2.76,0.9,0.01,,,,,,,,,,,
30053285,0.026,4,4,4,4,1.99,0.50,-2.10,0.01,4.13,5.46,0.9,0.01,,,,,,,,,,,
30053286,0.032,4,4,4,4,1.97,0.50,-2.30,0.01,3.69,8.83,0.9,0.04,,,,,,,,,,,
30053287,0.039,4,4,4,4,1.90,0.50,-2.70,0.01,3.26,13.10,0.9,0.01,,,,,,,,,,,
30053288,0.046,4,4,4,4,1.79,0.50,-3.00,0.01,2.85,18.61,0.9,0.02,,,,,,,,,,,
30053289,0.054,4,4,4,4,1.62,0.50,-3.50,0.01,2.48,25.86,0.9,0.02,,,,,,,,,,,
30053290,0.057,4,4,4,4,1.35,0.50,-4.00,0.01,2.17,35.42,0.9,0.02,,,,,,,,,,,
30053291,0.046,4,4,4,4,0.91,0.50,-4.60,0.01,1.93,47.78,0.9,0.02,,,,,,,,,,,
30053292,0.014,4,4,4,4,0.26,0.50,-5.00,0.01,1.80,62.69,0.9,0.02,,,,,,,,,,,
30053293,0.009,4,4,4,4,2.00,0.50,-1.20,0.01,7.10,1.39,0.9,0.01,,,,,,,,,,,
30053294,0.011,4,4,4,4,2.00,0.50,-1.30,0.01,6.63,0.01,0.9,0.02,,,,,,,,,,,
30053295,0.012,4,4,4,4,2.00,0.50,-1.40,0.01,6.16,1.61,0.9,0.01,,,,,,,,,,,
30053296,0.014,4,4,4,4,2.00,0.50,-1.50,0.01,5.70,3.47,0.9,0.01,,,,,,,,,,,
30053297,0.017,4,4,4,4,1.99,0.50,-1.60,0.01,5.25,5.66,0.9,0.02,,,,,,,,,,,
30053298,0.019,4,4,4,4,1.95,0.50,-1.80,0.01,4.80,8.26,0.9,0.02,,,,,,,,,,,
30053299,0.022,4,4,4,4,1.90,0.50,-2.00,0.01,4.37,11.39,0.9,0.02,,,,,,,,,,,
30053300,0.026,4,4,4,4,1.83,0.50,-2.20,0.01,3.95,15.18,0.9,0.02,,,,,,,,,,,
30053301,0.03,4,4,4,4,1.73,0.50,-2.40,0.01,3.56,19.85,0.9,0.03,,,,,,,,,,,
30053302,0.033,4,4,4,4,1.58,0.50,-2.70,0.01,3.19,25.63,0.9,0.02,,,,,,,,,,,
30053303,0.035,4,4,4,4,1.38,0.50,-3.00,0.01,2.86,32.82,0.9,0.01,,,,,,,,,,,
30053304,0.033,4,4,4,4,1.09,0.50,-3.40,0.01,2.59,41.68,0.9,0.01,,,,,,,,,,,
30053305,0.024,4,4,4,4,0.69,0.50,-3.70,0.01,2.40,52.27,0.9,0.02,,,,,,,,,,,
30053306,0.006,4,4,4,4,0.18,0.50,-3.90,0.01,2.30,64.24,0.9,0.02,,,,,,,,,,,
30053307,0,0,0,0,0,0.00,0.50,0.00,0.01,2.30,76.71,0.9,0.04,,,,,,,,,,,
30053308,0.009,4,4,4,4,2.00,0.50,-1.20,0.01,7.28,2.34,0.9,0.02,,,,,,,,,,,
30053309,0.01,4,4,4,4,2.00,0.50,-1.30,0.01,6.82,3.95,0.9,0.02,,,,,,,,,,,
30053310,0.011,4,4,4,4,1.97,0.50,-1.40,0.01,6.37,5.79,0.9,0.02,,,,,,,,,,,
30053311,0.013,4,4,4,4,1.94,0.50,-1.50,0.01,5.92,7.91,0.9,0.02,,,,,,,,,,,
30053312,0.015,4,4,4,4,1.90,0.50,-1.60,0.01,5.48,10.37,0.9,0.01,,,,,,,,,,,
30053313,0.016,4,4,4,4,1.84,0.50,-1.70,0.01,5.06,13.25,0.9,0.01,,,,,,,,,,,
30053314,0.019,4,4,4,4,1.77,0.50,-1.90,0.01,4.65,16.64,0.9,0.02,,,,,,,,,,,
30053315,0.021,4,4,4,4,1.68,0.50,-2.00,0.01,4.26,20.67,0.9,0.03,,,,,,,,,,,
30053316,0.023,4,4,4,4,1.56,0.50,-2.20,0.01,3.90,25.49,0.9,0.01,,,,,,,,,,,
30053317,0.024,4,4,4,4,1.40,0.50,-2.40,0.01,3.57,31.24,0.9,0.02,,,,,,,,,,,
30053318,0.024,4,4,4,4,1.19,0.50,-2.70,0.01,3.28,38.09,0.9,0.03,,,,,,,,,,,
30053319,0.02,4,4,4,4,0.90,0.50,-2.90,0.01,3.04,46.12,0.9,0.02,,,,,,,,,,,
30053320,0.013,4,4,4,4,0.55,0.50,-3.00,0.01,2.88,55.27,0.9,0.02,,,,,,,,,,,
30053321,0,0,0,0,0,0.00,0.50,0.00,0.01,2.80,65.24,0.9,0.03,,,,,,,,,,,
30053322,0,0,0,0,0,0.00,0.50,0.00,0.01,2.80,75.49,0.9,0.02,,,,,,,,,,,
30053323,0.008,4,4,4,4,1.96,0.50,-1.20,0.01,7.48,5.88,0.9,0.03,,,,,,,,,,,
